performance,years_exp,department,user_id,salary
3.6,16,Engineering,8770,123259
4.7,9,Marketing,8771,120583
3.1,3,Marketing,8772,117769
3.2,6,Marketing,8773,45488
2.8,7,Marketing,8774,129013
3.7,15,Marketing,8775,104400
4.8,13,HR,8776,44131
2.7,16,Engineering,8777,105535
2.2,14,Sales,8778,81894
3.1,0,Sales,8779,86071
3.8,10,Finance,8780,44068
3.9,16,HR,8781,73525
4.2,0,Engineering,8782,131833
3.3,15,Marketing,8783,102075
3,18,Marketing,8784,144573
4,2,Sales,8785,90299
3.2,1,Sales,8786,138686
3.1,20,HR,8787,110650
4.3,12,Engineering,8788,140897
2.9,20,Engineering,8789,52845
2.4,11,Finance,8790,95404
5,3,Marketing,8791,130255
3.3,0,Engineering,8792,116955
4.2,13,Engineering,8793,121295
3.4,8,HR,8794,86013
3.2,1,HR,8795,129764
2.4,15,Finance,8796,104265
4,1,Marketing,8797,43581
3.2,14,Finance,8798,89803
2.1,16,HR,8799,45068
3.1,6,Marketing,8800,103890
2,17,HR,8801,139490
2.1,20,HR,8802,51380
2.1,9,Finance,8803,102242
2.9,14,Sales,8804,73050
5,16,Sales,8805,111268
4.8,8,Finance,8806,52065
2.3,16,HR,8807,50874
2.7,6,HR,8808,72163
5,0,HR,8809,134932
3.1,7,Sales,8810,148872
3.9,8,Marketing,8811,133796
4.9,16,Engineering,8812,122745
4.6,11,Finance,8813,52321
2.8,14,Finance,8814,99596
4.4,6,HR,8815,89787
3.5,13,HR,8816,138179
4.3,10,Sales,8817,84221
2.3,9,HR,8818,71637
2,0,Marketing,8819,119116
4.9,9,Finance,8820,101509
4.9,8,Engineering,8821,44501
3.2,19,HR,8822,82319
3.6,4,Marketing,8823,80607
2.2,15,Engineering,8824,112433
2.8,5,Sales,8825,141864
4.9,16,Engineering,8826,132279
4.3,1,Finance,8827,99139
3.5,19,Marketing,8828,68384
3.6,0,Finance,8829,120441
2,6,Engineering,8830,93819
3.2,3,Finance,8831,52445
2.6,14,Engineering,8832,41349
4.2,17,Sales,8833,129630
2.4,16,Finance,8834,56827
4.6,7,Finance,8835,117781
4,12,Finance,8836,128505
2.4,8,Engineering,8837,142345
2.4,7,Finance,8838,43700
2.4,2,Finance,8839,106361
2.5,13,Sales,8840,98252
2.5,15,HR,8841,49057
2,16,Finance,8842,105807
2.8,10,Engineering,8843,63754
3,19,Engineering,8844,100709
2.5,16,Finance,8845,76010
2.6,8,Sales,8846,131374
5,8,Engineering,8847,114062
3.8,8,Marketing,8848,90879
2.9,1,Sales,8849,145028
2,17,Sales,8850,110210
2.3,17,Finance,8851,125682
4.2,18,HR,8852,134939
3.7,10,Engineering,8853,46385
3.4,18,Finance,8854,73187
4.4,6,Finance,8855,116763
2.7,0,Marketing,8856,55423
4.7,6,HR,8857,131516
2.3,5,Finance,8858,107729
2.3,20,Engineering,8859,104369
2.7,1,HR,8860,62795
4,14,Engineering,8861,99208
4.5,20,Marketing,8862,78455
4.8,11,HR,8863,61331
2.9,13,Sales,8864,45218
3,0,HR,8865,78048
4.3,10,Engineering,8866,118790
3.3,4,Finance,8867,83439
2.4,13,Marketing,8868,95932
4.3,19,HR,8869,54375
3.6,19,Marketing,8870,130021
2.4,1,Engineering,8871,60289
4.5,3,Engineering,8872,149756
4.4,11,Engineering,8873,50069
3.3,5,Finance,8874,66099
2.4,6,Sales,8875,103195
4.1,20,Marketing,8876,103733
4,1,Sales,8877,72642
4.9,4,Sales,8878,40746
3.7,19,Marketing,8879,90764
2.1,19,Engineering,8880,141677
4.3,19,Sales,8881,137587
3.6,12,Marketing,8882,145749
2.1,12,HR,8883,125704
4.8,6,Sales,8884,63151
2.1,7,Engineering,8885,141248
2.2,0,Finance,8886,89377
4.7,19,Marketing,8887,45750
2.3,5,Sales,8888,79620
2.9,7,Engineering,8889,63943
4.6,11,Engineering,8890,69284
4.8,12,Marketing,8891,84573
2.7,11,HR,8892,129526
2.2,8,Engineering,8893,116489
3,0,Marketing,8894,104664
4.3,7,Sales,8895,69980
4.4,0,HR,8896,133562
3.5,14,Marketing,8897,98283
4.7,19,Marketing,8898,145961
4.8,20,HR,8899,131852
2.8,18,Engineering,8900,55216
3.4,3,Engineering,8901,53308
3.2,11,Sales,8902,61552
3.4,8,Sales,8903,58245
4.2,1,Finance,8904,57301
3.9,5,Finance,8905,137039
3.7,14,Sales,8906,119325
2.5,6,HR,8907,113763
3.9,5,Finance,8908,43103
4,0,Finance,8909,97422
4.8,3,HR,8910,105030
2.7,4,Engineering,8911,88060
3.2,20,Marketing,8912,144115
4.3,19,Engineering,8913,131608
3.5,11,Marketing,8914,96357
4.7,6,HR,8915,42691
3.9,2,Finance,8916,132852
4.9,17,HR,8917,108835
4,10,Engineering,8918,130939
2.7,0,HR,8919,88272
3.7,0,Engineering,8920,123208
4.3,9,HR,8921,111235
4,4,Sales,8922,53936
2.3,6,Engineering,8923,94869
4.5,2,Marketing,8924,102083
3.9,17,Finance,8925,44395
4.7,4,Finance,8926,76556
3.3,1,Engineering,8927,97185
4.8,12,Sales,8928,113044
4.7,16,Finance,8929,132018
4.5,4,Sales,8930,95345
3.2,1,Marketing,8931,48773
3.7,9,Finance,8932,48542
3,16,HR,8933,51435
3,3,HR,8934,74442
3,1,Engineering,8935,127123
3,18,Finance,8936,86876
3.5,7,Sales,8937,102210
3.1,1,Sales,8938,92602
3.7,11,Marketing,8939,106468
4.1,9,Finance,8940,71880
2.1,16,Sales,8941,58025
4.3,9,Sales,8942,55861
2.6,14,Finance,8943,43160
4.7,6,HR,8944,61233
2,16,Finance,8945,51321
3.3,11,HR,8946,114766
4.9,14,Engineering,8947,64483
3.7,15,Engineering,8948,127115
2.1,19,HR,8949,65757
2.9,14,Finance,8950,98471
4.7,6,Marketing,8951,126489
3.6,18,Sales,8952,111554
4.4,16,Engineering,8953,88931
3.3,4,Engineering,8954,113055
3.1,8,HR,8955,74472
4.2,10,Marketing,8956,102636
3.2,20,Finance,8957,48758
3.3,10,Marketing,8958,143546
2.7,7,HR,8959,126017
3.4,16,Marketing,8960,64315
2.8,3,Sales,8961,116299
3.3,11,Finance,8962,94166
2.1,2,Finance,8963,55184
3.2,17,Marketing,8964,113356
2.4,5,Engineering,8965,45210
3.2,15,Sales,8966,70441
4.8,4,Finance,8967,66535
3.3,6,Finance,8968,59318
3.7,16,Engineering,8969,79366
2.9,4,Marketing,8970,57460
4.7,13,Engineering,8971,137863
2.2,8,HR,8972,131943
3.1,4,Engineering,8973,91211
3.9,18,Sales,8974,41467
3.5,11,Finance,8975,88740
2.6,3,Marketing,8976,47863
4.2,16,HR,8977,106872
3.8,10,Sales,8978,143296
2.5,5,Finance,8979,41594
3.8,11,Finance,8980,54778
3.2,11,Marketing,8981,108755
2.8,20,Marketing,8982,127282
3.4,14,Marketing,8983,74850
4.5,13,HR,8984,116752
4.6,16,Marketing,8985,109536
2.5,16,Sales,8986,41160
4.4,2,Marketing,8987,79759
4.4,10,Marketing,8988,146359
3.6,10,Sales,8989,57964
4,18,HR,8990,81881
2.7,1,Finance,8991,71939
2.4,7,Marketing,8992,102965
2.8,1,Engineering,8993,145018
2.6,16,Sales,8994,67991
3.5,3,Engineering,8995,64728
4.3,18,Finance,8996,127036
2.8,13,HR,8997,102227
3.4,19,Engineering,8998,102688
2.4,10,Engineering,8999,102748
2.3,9,Sales,9000,68065
3,8,HR,9001,52982
2.7,16,Finance,9002,62599
4.6,14,HR,9003,90837
3.8,12,HR,9004,112487
3,3,Finance,9005,123020
3,10,Engineering,9006,122186
3.4,0,Engineering,9007,110962
4.5,9,Finance,9008,145364
3.8,16,Engineering,9009,49295
2.1,17,HR,9010,59151
2.5,9,Engineering,9011,127435
3.5,18,Marketing,9012,56640
4.4,3,HR,9013,106829
2,10,Finance,9014,59058
2.8,0,Marketing,9015,139682
3.1,16,HR,9016,48912
2.2,18,Sales,9017,102611
5,4,Engineering,9018,107290
2.6,20,Engineering,9019,49514
4,8,HR,9020,114207
3.9,9,Marketing,9021,61591
3,13,Sales,9022,72383
3.8,9,HR,9023,122174
3.1,1,Engineering,9024,138751
4.8,7,Sales,9025,94199
4.5,10,Engineering,9026,122001
3,0,Marketing,9027,87411
3.6,14,Marketing,9028,69536
4.4,13,Sales,9029,148524
3.6,19,Engineering,9030,74402
2.7,11,Finance,9031,93266
2.8,11,Marketing,9032,47821
4.7,11,Sales,9033,138614
2.4,19,Sales,9034,96606
3.3,6,HR,9035,45624
2.6,11,Marketing,9036,82006
4.6,10,Engineering,9037,142318
3.9,16,Marketing,9038,91724
2.3,16,HR,9039,43626
2.5,2,Finance,9040,65245
3.5,1,Sales,9041,128035
4.9,16,Engineering,9042,135223
3.8,4,Sales,9043,88979
4.5,4,HR,9044,91219
2.1,14,Engineering,9045,98959
2.3,14,Marketing,9046,119486
3.4,10,Finance,9047,149625
4.8,9,Finance,9048,69454
2.5,14,HR,9049,138121
2.4,14,Sales,9050,56688
4.1,20,Finance,9051,102831
3.8,15,Sales,9052,120595
4.7,15,Finance,9053,143608
3.1,8,Finance,9054,106787
2.6,11,Finance,9055,93284
4.6,18,Sales,9056,124677
4.5,5,Engineering,9057,139015
3.2,11,Finance,9058,123275
5,9,Sales,9059,60615
4.5,3,Engineering,9060,71632
4.3,4,Sales,9061,118509
4.9,6,Marketing,9062,108322
2.4,16,Finance,9063,77699
2.7,14,Sales,9064,105160
2.5,4,Finance,9065,141331
2.1,9,Marketing,9066,49837
3.6,18,Sales,9067,96720
4.8,7,Engineering,9068,118619
3.1,15,Finance,9069,44051
2.6,19,Finance,9070,94698
2.1,15,Marketing,9071,48694
2.3,19,Finance,9072,113621
3.8,1,HR,9073,51120
2.3,0,Engineering,9074,132336
2.7,15,HR,9075,141849
2.7,1,Engineering,9076,59079
3.1,9,Marketing,9077,141307
2.7,10,HR,9078,124069
3.8,11,HR,9079,45236
2.3,19,Marketing,9080,88433
2.2,9,Engineering,9081,76357
2.2,17,Finance,9082,91546
2.1,9,HR,9083,76809
4.1,18,HR,9084,100883
3.9,13,Marketing,9085,125218
3.3,14,Finance,9086,145750
3.1,8,Engineering,9087,84758
2.6,3,Sales,9088,79779
3,13,Engineering,9089,149618
4.1,13,Marketing,9090,110161
4,4,HR,9091,119337
4.1,6,Finance,9092,82872
2.2,18,HR,9093,80388
4.2,10,Marketing,9094,101592
3.1,13,Engineering,9095,107035
3.8,15,HR,9096,103935
2,3,Sales,9097,90606
3.3,4,Marketing,9098,139276
5,10,Engineering,9099,130236
4.4,11,Finance,9100,117274
2.4,18,Engineering,9101,131127
2,7,Sales,9102,113424
4.4,10,HR,9103,129415
3,0,Engineering,9104,119325
4.4,5,Sales,9105,118556
2.7,14,Sales,9106,126639
4.2,13,Sales,9107,142998
2.2,14,Marketing,9108,115233
3.2,8,Marketing,9109,57991
3.9,19,Engineering,9110,101515
3.4,0,Engineering,9111,84181
4.3,12,Engineering,9112,51925
4.3,9,HR,9113,130626
2.9,3,HR,9114,104182
3.1,4,Engineering,9115,84880
3.3,4,Finance,9116,109827
2.9,15,Marketing,9117,107763
2.7,4,Marketing,9118,120788
2,15,Sales,9119,122754
4.2,12,Engineering,9120,48248
3.8,11,HR,9121,72976
4.8,6,Sales,9122,122460
3.1,2,Marketing,9123,75155
4,9,Engineering,9124,75553
4.1,11,Marketing,9125,77872
2.3,3,Finance,9126,117913
2.2,20,Sales,9127,107307
3.4,6,Engineering,9128,69863
3.5,8,Finance,9129,81032
4.9,3,Finance,9130,82488
4.1,15,HR,9131,71380
3,20,Engineering,9132,114188
3,1,HR,9133,65069
4,1,Finance,9134,85680
3.9,10,Engineering,9135,80153
4.3,9,Engineering,9136,65145
2.2,11,Engineering,9137,148230
2.1,10,Engineering,9138,83908
3.7,17,HR,9139,107852
3.7,7,Marketing,9140,128617
4.5,9,Engineering,9141,93941
3.9,11,Sales,9142,76506
3.4,11,Engineering,9143,74591
2.2,19,HR,9144,118349
4,10,Engineering,9145,95554
4.4,11,Marketing,9146,127776
3.9,13,Finance,9147,126391
2.5,5,HR,9148,64687
2.7,3,Engineering,9149,140704
4,13,Engineering,9150,120354
3.2,17,Engineering,9151,143139
3.9,6,Finance,9152,58255
4,6,Engineering,9153,145151
3.3,11,Marketing,9154,140913
3.2,15,HR,9155,130221
4.5,13,HR,9156,78668
3.9,13,Engineering,9157,64899
2.6,16,Finance,9158,130060
2.7,1,HR,9159,129912
2.5,17,Sales,9160,87380
4.1,19,Finance,9161,133404
2.4,11,Finance,9162,111142
3.1,0,Engineering,9163,112470
2.5,9,HR,9164,82092
4.6,18,HR,9165,66799
3.1,2,HR,9166,144599
3.9,0,HR,9167,100645
4.2,16,Finance,9168,116251
3.9,13,Finance,9169,108172
3.1,1,Engineering,9170,62729
2.7,9,Marketing,9171,55363
3.5,6,Engineering,9172,134973
2.2,2,HR,9173,134731
4.5,15,Finance,9174,78202
3.8,2,Marketing,9175,123701
2.6,11,Finance,9176,72378
2.1,10,Sales,9177,66965
4.8,15,Engineering,9178,118398
2.7,17,Engineering,9179,143539
4.5,10,Engineering,9180,123026
4.3,5,Finance,9181,148840
2.7,2,Engineering,9182,84220
4.3,20,Finance,9183,63996
3.7,18,Sales,9184,124866
4.1,14,Finance,9185,146112
4.6,18,Sales,9186,105136
4.1,7,Finance,9187,89151
2.2,7,Marketing,9188,72195
2.4,12,Marketing,9189,91331
3.3,17,HR,9190,103483
3.8,12,HR,9191,133984
3.9,1,Finance,9192,75486
4.6,19,HR,9193,114473
3.1,7,Sales,9194,100172
2.6,2,Sales,9195,110439
4.9,13,Sales,9196,84747
4.3,1,Engineering,9197,59181
3.6,16,Engineering,9198,73387
2.8,18,Sales,9199,119427
3.5,16,Marketing,9200,49443
3.7,16,Finance,9201,73100
4.4,17,HR,9202,56309
3.5,11,Finance,9203,89356
3,20,Marketing,9204,146576
2.2,0,Marketing,9205,112179
5,2,Finance,9206,91521
4.7,1,Finance,9207,40428
4.8,11,Sales,9208,48722
2.4,11,Sales,9209,64763
2.3,17,HR,9210,146429
4.3,6,Marketing,9211,73398
4,19,Finance,9212,104887
2.1,2,Marketing,9213,99606
3.2,2,Marketing,9214,112174
3.1,3,Marketing,9215,116491
4.1,11,Engineering,9216,147630
3.2,6,Finance,9217,76318
2.6,5,Finance,9218,106993
3.3,1,Sales,9219,114377
4.4,5,Engineering,9220,95114
2.7,12,Sales,9221,66108
4.7,9,Finance,9222,74825
2.2,1,Finance,9223,46683
2.4,1,Engineering,9224,96060
2.5,19,HR,9225,122327
2.8,6,Marketing,9226,104167
4.8,7,Sales,9227,118023
2.7,6,Sales,9228,54166
4.4,18,Sales,9229,102438
2.7,13,Engineering,9230,97301
4.9,7,Marketing,9231,90709
3.1,15,Sales,9232,81044
3.2,18,HR,9233,55655
4.8,1,HR,9234,58314
3.2,5,Finance,9235,63737
3.4,0,Marketing,9236,56110
3.2,7,Finance,9237,87360
3.6,17,Finance,9238,139631
3.5,17,Marketing,9239,145027
3.8,20,Finance,9240,47143
2.5,14,Marketing,9241,45378
2.8,16,HR,9242,49211
4.4,5,Marketing,9243,76353
2.9,20,Sales,9244,54085
3.1,2,Engineering,9245,111891
2.4,17,HR,9246,110152
2.9,17,Engineering,9247,75181
3.9,19,HR,9248,56701
2.9,6,Sales,9249,142743
4.9,16,Engineering,9250,52568
3.7,9,Sales,9251,137389
4.9,9,Sales,9252,130010
3.3,14,HR,9253,95478
3.1,16,Finance,9254,66855
4.8,3,Sales,9255,45234
4.6,13,Sales,9256,126546
2.4,14,HR,9257,114261
4,13,Marketing,9258,47848
4.6,12,HR,9259,41291
4.3,7,Sales,9260,54605
4.3,8,HR,9261,84250
4.6,4,Sales,9262,121836
4.1,0,Engineering,9263,134315
2.5,17,Marketing,9264,76329
4.8,7,Engineering,9265,77249
4.2,9,Engineering,9266,96335
4.1,16,Marketing,9267,71546
3.8,2,Engineering,9268,70210
3.8,5,Finance,9269,68893
2.6,9,Engineering,9270,121043
4.1,5,Sales,9271,119123
2.8,12,Marketing,9272,114791
2.4,13,HR,9273,138530
2.4,9,Sales,9274,74961
2.3,15,Finance,9275,112432
3.3,8,Marketing,9276,86340
4.3,4,Engineering,9277,70980
3.1,13,Engineering,9278,59884
2,9,Sales,9279,43008
2.4,8,Sales,9280,112575
2.6,0,Marketing,9281,116561
4.7,8,Sales,9282,81512
3.4,14,Sales,9283,139922
5,20,Marketing,9284,68819
4.1,17,Sales,9285,62523
4.6,6,Marketing,9286,145606
4,5,Finance,9287,148150
4.1,15,Sales,9288,90236
2.9,19,Sales,9289,66626
3,13,Sales,9290,111003
3.5,13,Engineering,9291,120779
3.7,7,Sales,9292,42285
4.6,14,Marketing,9293,61023
2.4,19,Engineering,9294,51950
2.3,20,Engineering,9295,114873
3.6,10,Sales,9296,137053
4.1,16,HR,9297,120495
2.2,2,Engineering,9298,75353
2.1,17,Marketing,9299,146109
2.7,15,Sales,9300,103734
3.8,14,Marketing,9301,56326
2.4,9,HR,9302,52541
2.9,8,Sales,9303,72269
3.7,19,Marketing,9304,93267
4.5,18,Marketing,9305,68963
4.8,5,Sales,9306,71722
4.8,9,Finance,9307,100228
4.3,12,Finance,9308,119902
2.6,16,HR,9309,61711
3.9,14,Engineering,9310,62746
4.6,2,Engineering,9311,68880
4.1,9,Sales,9312,76630
4.8,8,Sales,9313,54075
4.1,12,Sales,9314,40415
2.8,19,Sales,9315,71296
2.2,6,Finance,9316,127970
4.8,18,HR,9317,80434
3.5,19,Marketing,9318,97041
4.3,10,Marketing,9319,115974
3.3,7,Finance,9320,118606
3.2,2,HR,9321,90685
3.2,10,Sales,9322,98479
2.7,10,Engineering,9323,67969
2.4,13,Finance,9324,70432
4.6,12,Finance,9325,53155
4.9,9,Sales,9326,50747
3.6,20,Finance,9327,93547
2.6,4,Marketing,9328,133378
2.3,6,Sales,9329,98213
5,19,Marketing,9330,98002
4.6,8,Sales,9331,59711
4.5,0,Engineering,9332,136883
2.1,4,Marketing,9333,90393
4.8,20,Sales,9334,120616
2.1,12,Finance,9335,138394
4.7,18,Finance,9336,89828
4,0,HR,9337,43018
2.9,17,Sales,9338,110944
4.8,18,Engineering,9339,140277
2.4,12,HR,9340,75615
4.5,8,Finance,9341,66886
4.3,18,Engineering,9342,128252
4.6,12,Sales,9343,104424
2.6,12,Finance,9344,97232
5,13,HR,9345,143492
2.6,16,Finance,9346,108673
4.5,2,Marketing,9347,84864
4,3,HR,9348,82215
3.1,17,Finance,9349,42715
4.8,5,HR,9350,105409
3.5,4,Sales,9351,106526
4.8,18,Marketing,9352,120692
4.1,4,Marketing,9353,90842
3.8,7,Finance,9354,149867
3.5,20,HR,9355,97958
4.2,20,HR,9356,119502
2.3,20,HR,9357,66931
2.6,4,Marketing,9358,88884
2,8,Finance,9359,58941
3,12,HR,9360,132203
4,17,Finance,9361,50139
3.8,15,Engineering,9362,118768
2.9,4,Sales,9363,149699
3.3,5,Sales,9364,131610
4.7,1,Sales,9365,129558
2.4,7,HR,9366,89501
3.7,14,Sales,9367,62070
3.1,6,HR,9368,143293
3.3,7,Sales,9369,92953
3.7,15,Marketing,9370,67149
4.5,17,HR,9371,68564
2.3,8,HR,9372,81184
2.6,1,Finance,9373,86303
2.8,12,Sales,9374,93097
3.1,2,Marketing,9375,75932
4.6,6,Marketing,9376,72606
4.7,16,Finance,9377,133707
4.8,13,Engineering,9378,78099
3.1,15,Sales,9379,70263
4.5,9,Engineering,9380,89734
4.9,16,Marketing,9381,118700
4.6,10,HR,9382,101566
2.2,15,Finance,9383,43181
4.7,16,Marketing,9384,129979
2.9,7,Sales,9385,113834
2.3,1,Finance,9386,71991
3,8,Engineering,9387,124603
4.7,10,HR,9388,131433
4.1,10,Finance,9389,48479
4.7,18,Finance,9390,99276
3.9,12,Marketing,9391,133463
3.6,10,HR,9392,144870
2.1,14,HR,9393,42867
4.9,12,HR,9394,90969
4.2,20,HR,9395,114928
3.7,11,HR,9396,85243
4.3,14,Marketing,9397,87123
4.2,16,HR,9398,89934
2.9,12,Marketing,9399,42686
3.9,17,Marketing,9400,104350
2.2,0,HR,9401,97185
2.2,1,Engineering,9402,134919
2.7,11,Sales,9403,98369
3,10,HR,9404,95592
3.2,2,Sales,9405,51725
3.5,4,Marketing,9406,97325
2.2,12,Engineering,9407,73413
2.6,20,Marketing,9408,85643
3,15,Engineering,9409,69957
3.6,20,Marketing,9410,75274
4,13,Finance,9411,88050
2.8,8,Finance,9412,74060
3.9,20,Finance,9413,102721
3.4,8,Engineering,9414,60722
3.4,19,Marketing,9415,62091
3.1,8,Sales,9416,68722
2.1,6,Engineering,9417,116741
2.1,13,Engineering,9418,124542
3.9,7,Engineering,9419,107786
2.3,5,Marketing,9420,118525
3.2,14,Engineering,9421,109590
4.8,1,Finance,9422,146186
3.1,11,Sales,9423,65652
3.3,13,Marketing,9424,44757
3.5,3,Sales,9425,89996
4.4,8,Marketing,9426,87785
3.6,13,Marketing,9427,46288
2.1,11,Marketing,9428,139707
4.9,6,Marketing,9429,69960
3.8,8,Sales,9430,51792
2.5,8,Finance,9431,132681
3.4,5,Sales,9432,60808
4.7,1,Finance,9433,52108
2.3,1,Marketing,9434,120668
4.7,9,Engineering,9435,131136
3.6,4,Marketing,9436,112459
3.7,2,Marketing,9437,46562
4.1,16,Marketing,9438,72819
3.5,13,HR,9439,50388
2.3,14,HR,9440,108846
2.3,8,Finance,9441,73442
3.1,14,Engineering,9442,99388
4.8,3,HR,9443,59533
3.3,11,Finance,9444,78424
4.4,4,Sales,9445,58564
4.9,1,HR,9446,97133
2.3,7,Sales,9447,76505
3.7,10,Sales,9448,64382
3.4,2,Sales,9449,70027
4.5,20,HR,9450,93669
3.3,18,Sales,9451,80841
3.7,2,Finance,9452,61840
4.1,18,Finance,9453,108224
2.6,16,Finance,9454,48752
2.6,11,HR,9455,70384
3.2,0,HR,9456,52094
3.4,10,Marketing,9457,121388
2.1,13,Engineering,9458,46834
3,11,Marketing,9459,115053
2.1,20,Sales,9460,125802
4.9,3,HR,9461,142642
3.6,7,HR,9462,142794
3.1,7,Sales,9463,137136
2.8,10,HR,9464,63061
3.9,17,HR,9465,77780
2.2,10,Finance,9466,111819
3,1,Engineering,9467,101636
3,17,Marketing,9468,95478
4.1,2,Sales,9469,62010
3.6,20,Finance,9470,70965
2.7,8,Sales,9471,42252
4.9,6,Marketing,9472,145870
5,5,Engineering,9473,65609
3.7,5,HR,9474,118988
3.8,18,Marketing,9475,133392
4.3,16,Marketing,9476,50098
2.5,15,Sales,9477,48831
2.5,13,HR,9478,141297
3.2,13,HR,9479,53305
2.4,6,HR,9480,75264
3.4,5,Finance,9481,147123
4.3,15,Marketing,9482,142648
3.4,18,Marketing,9483,63426
3.7,1,Finance,9484,109986
2.2,8,Engineering,9485,56270
3,4,Finance,9486,142112
4.4,6,Engineering,9487,100625
4.8,6,Sales,9488,112540
3.3,17,Sales,9489,139727
3.5,3,Marketing,9490,88356
4.6,0,Finance,9491,134792
2,12,Finance,9492,63451
4.6,1,Finance,9493,60017
2.6,16,Finance,9494,109947
2.5,19,HR,9495,64485
3.5,2,HR,9496,72197
2.6,15,Sales,9497,143141
4.7,1,HR,9498,41146
3.4,1,Engineering,9499,82661
3.4,11,Finance,9500,62517
3.2,4,HR,9501,140446
3.8,4,Sales,9502,75695
4.4,19,HR,9503,107272
2.7,2,Engineering,9504,146601
2.9,16,Marketing,9505,42715
3.9,8,Finance,9506,105655
4.4,11,HR,9507,106127
4.1,14,Marketing,9508,47451
2.5,20,Engineering,9509,91616
2.4,9,Sales,9510,57688
3.6,18,Engineering,9511,61889
4.8,13,Finance,9512,46336
3.3,11,Sales,9513,101481
4.9,19,Engineering,9514,60435
2,19,Finance,9515,57339
3.6,0,HR,9516,71709
4.5,10,Engineering,9517,119818
4.8,4,Sales,9518,149350
2,15,Sales,9519,88128
4.7,0,Engineering,9520,115217
4.8,5,HR,9521,142650
2.4,11,Marketing,9522,76605
4.2,19,Sales,9523,100608
2,19,Sales,9524,72216
3.4,13,Marketing,9525,99630
4.5,3,Finance,9526,62956
3.7,3,Engineering,9527,133088
4.1,9,HR,9528,54401
2.5,6,Engineering,9529,133510
3.5,10,Marketing,9530,72534
3.4,16,Finance,9531,61245
3.4,6,Engineering,9532,123903
4.2,1,Sales,9533,119431
4.3,9,Marketing,9534,138895
2.4,0,HR,9535,45540
4.3,20,HR,9536,48791
2.9,15,Sales,9537,89469
3,15,Engineering,9538,57813
4.1,11,Sales,9539,40075
3.4,3,Finance,9540,77644
3.5,7,HR,9541,100394
3.2,1,HR,9542,109323
2,13,Engineering,9543,144705
3.8,2,HR,9544,104219
2,0,Sales,9545,128804
4.7,19,Sales,9546,138862
2.4,4,Sales,9547,91775
2.1,4,Marketing,9548,112130
2.4,3,HR,9549,110971
4.6,12,HR,9550,135189
2.4,17,Sales,9551,92939
2.9,18,Finance,9552,108819
2.9,14,Finance,9553,101160
2.6,9,Marketing,9554,124849
4,10,Finance,9555,108112
2.2,6,Sales,9556,86391
4.2,14,Finance,9557,143073
3.5,3,HR,9558,119366
4.5,9,Marketing,9559,115690
4,14,Sales,9560,134156
5,7,Engineering,9561,149789
2.3,4,Sales,9562,138217
3.9,1,HR,9563,93110
4.8,9,Engineering,9564,138517
4.1,7,HR,9565,72955
3.3,2,Finance,9566,108612
2.4,19,Sales,9567,93435
3.7,4,Finance,9568,61875
3.9,14,Marketing,9569,105949
2.3,9,Finance,9570,105500
3.1,7,HR,9571,56546
3.8,2,HR,9572,145491
3,5,HR,9573,44773
3.2,13,Finance,9574,67117
4.3,13,Engineering,9575,49622
3.2,13,Engineering,9576,118616
2.1,11,Marketing,9577,88169
3.8,12,HR,9578,79117
4,1,Marketing,9579,55143
3.6,5,Marketing,9580,119219
2.7,7,HR,9581,94055
2.9,6,Finance,9582,90144
2.8,12,Sales,9583,89275
2.1,2,HR,9584,79258
4.1,13,Sales,9585,88971
2.5,11,Sales,9586,43129
4.8,10,Finance,9587,81228
4.5,16,HR,9588,103861
4.8,0,HR,9589,66044
5,13,HR,9590,138344
3.1,4,Sales,9591,42102
4.1,8,Finance,9592,68255
2.6,14,Engineering,9593,97086
3.4,10,HR,9594,141590
2.6,10,Engineering,9595,123683
4.1,10,Sales,9596,138349
2.4,4,Sales,9597,59289
2.3,13,Marketing,9598,98974
2.2,14,Finance,9599,117388
2.8,4,Marketing,9600,143615
5,1,Engineering,9601,139451
4.1,7,Sales,9602,138202
3.4,12,HR,9603,58329
3.1,20,HR,9604,125075
2.9,15,Finance,9605,144039
4,1,Engineering,9606,79580
3.3,4,Marketing,9607,91951
4.3,14,Engineering,9608,72046
3,10,Engineering,9609,58653
4.4,3,Finance,9610,42146
3.8,0,Marketing,9611,69762
2.2,0,HR,9612,97544
4.8,11,HR,9613,73150
2.1,13,Sales,9614,103802
4.1,17,Marketing,9615,92329
2.1,15,Sales,9616,101125
3.2,1,Finance,9617,133439
4.5,13,Engineering,9618,100975
2.5,18,HR,9619,88702
2,0,Engineering,9620,66829
3.5,10,Engineering,9621,100725
2.4,14,HR,9622,57093
3,2,HR,9623,94499
3.7,2,Marketing,9624,46730
2.6,5,HR,9625,72160
2.8,2,Sales,9626,59075
3.4,16,HR,9627,123889
3,2,Engineering,9628,53275
3.4,12,Engineering,9629,78721
3.7,14,Marketing,9630,89025
4.6,19,Engineering,9631,46962
2.7,6,Sales,9632,85947
2.9,5,Marketing,9633,100960
3.5,7,HR,9634,90666
2.6,11,HR,9635,125646
3.5,6,HR,9636,96804
2.3,18,Engineering,9637,50239
2.6,7,Engineering,9638,118412
2.9,7,Finance,9639,78528
3.2,0,Sales,9640,86500
3.7,20,HR,9641,147622
4.5,11,Sales,9642,107182
3.2,8,HR,9643,112300
4.9,16,Marketing,9644,102535
